0,1,2,3,4,word,summary
122037.40697848311,106.17421709745274,6.226719673442277e-06,-1.381050165219673e-05,-5.3168062328669274e-06,summaryOfAllWords,109111.6699911282
-18.071924051077154,1.8818756507420051,0.0018187898659651216,0.008138197290417148,0.0018875090379463048,Israel,8.54381813621569
-17.191751934792585,1.4414011124238666,0.0017634405306054864,0.009321958834968563,0.00011723762067958332,löst,9.52805416580116
-17.191751934792585,1.4414011124238666,0.0017634405306054864,0.009321958834968563,0.00011723762067958332,israel lös+t,9.52805416580116
-14.963892201773737,0.326472522684643,0.0016467337112073726,0.01162677010879671,-0.00338819389309614,Bombe,12.019323660246814
-14.963892201773737,0.326472522684643,0.0016467337112073726,0.01162677010879671,-0.00338819389309614,lös+t bombe,12.019323660246814
4685.922032307122,-2352.2627659046625,0.015110159603080493,-0.11781469610083947,0.17652696180221283,Erdbeben,5268.72976344344
-10.457306414646148,-1.9288700532247072,0.0014798276457397,0.014619292038772935,-0.008051662288578596,bombe erdbeben,17.058756440723933
-17.344101415457935,1.5176434258225795,0.0017725953722648614,0.009130851293188365,0.0004044323163724939,Dort,9.357692055329347
-17.344101415457935,1.5176434258225795,0.0017725953722648614,0.009130851293188365,0.0004044323163724939,erdbeben dort,9.357692055329347
81.6047276798727,-48.00203574066945,-0.005342002291349978,0.018693156357826618,-0.023875635210025413,wurden,120.00609507219038
-17.96837384181223,1.8300551051378324,0.00181195874113275,0.008288167930039177,0.0016643819349348166,dort werd+en,8.659611105128818
-18.591442826366865,2.141861714022055,0.0018544464238456565,0.00733532845894471,0.0030763150515922023,Boden-Boden-Raketen,7.962877152064151
-18.591442826366865,2.141861714022055,0.0018544464238456565,0.00733532845894471,0.0030763150515922023,werd+en boden+-+boden+-+rakete+n,7.962877152064151
-19.636794933002005,2.6649851120302905,0.0019337600474624407,0.0054037804842143496,0.005896685949724961,gelagert,6.79393801148421
-19.636794933002005,2.6649851120302905,0.0019337600474624407,0.0054037804842143496,0.005896685949724961,boden+-+boden+-+rakete+n ge+lager+t,6.79393801148421
419.7591316039821,-217.23378857428446,0.022377335216706883,0.002708286041256637,-0.017109858348240393,Ein,498.14335496364953
-19.963950607842612,2.82869960677898,0.001960805313977616,0.004687299291864269,0.006928554512827298,ge+lager+t ein,6.428105775139766
-16.75457689417657,1.222619050460671,0.0017380893064206974,0.00984244409911312,-0.000667656923022222,israelischer,10.01691770536845
-16.75457689417657,1.222619050460671,0.0017380893064206974,0.00984244409911312,-0.000667656923022222,ein israelisch+er,10.01691770536845
-17.30705735625581,1.499104977087958,0.0017703536472890254,0.009177808343577303,0.00033391543483204944,Angriff,9.399115913789872
-17.30705735625581,1.499104977087958,0.0017703536472890254,0.009177808343577303,0.00033391543483204944,israelisch+er angriff,9.399115913789872
-16.984250219865434,1.3375580293515439,0.0017512412340337544,0.00957397875637356,-0.00026231500757666233,Militärstandorte,9.760089372041012
-16.984250219865434,1.3375580293515439,0.0017512412340337544,0.00957397875637356,-0.00026231500757666233,angriff militär+stand+ort+e,9.760089372041012
-8.262566281648446,-3.0272439575218923,0.0014201321511212186,0.015632162567815768,-0.009658254746778333,Syrien,19.512999502497443
-15.882008654648953,0.785944306097341,0.001691246930255387,0.010773677558280997,-0.0020817891354452233,militär+stand+ort+e syrien,10.992653324320532
-14.415669596559946,0.052113341979306504,0.0016222052408974889,0.012085307159961565,-0.0040946554349528454,Detonation,12.632366018136524
-14.415669596559946,0.052113341979306504,0.0016222052408974889,0.012085307159961565,-0.0040946554349528454,syrien detonation,12.632366018136524
-8.115509101597546,-3.100827076910961,-0.003842537590957432,0.011568748928921669,-0.010642551318055868,verursacht,19.677438882388806
-12.679156940818661,-0.8169314040347802,0.001553067952792025,0.013340100247004005,-0.00604296917523899,detonation verursach+t,14.57419879075345
1.0848745471712924,-7.705250206834342,0.0012509833913104617,0.018410664582223894,-0.01414278768402455,verursach+t erdbeben,29.965673168142775
-6.367478100602746,-3.975656083649173,0.001376348873165758,0.01636175901946043,-0.010824491629877005,auslöste,21.63216076906808
-9.153541471389655,-2.5813486077796055,0.0014430703504293278,0.015245687092413935,-0.009043545854673337,erdbeben aus+lös+te,18.51667657432163
403.0926048069414,-208.89304411128646,-0.002102676507339354,0.020171325498614494,-0.02243966851011507,Die,479.5062639339541
5.648865132058258,-9.98932661734596,-0.0014345604579183253,0.017200681289989184,-0.015992876649033844,Erschütterung,35.06930075559084
-13.252811589460952,-0.5298431732972437,0.0015745914695685231,0.012954941289687764,-0.005442599059700222,der erschütterung,13.932716708719697
-11.259388617391473,-1.5274626937348925,0.0015045793472120393,0.014191977773974797,-0.007378140937518238,konnte,16.161837461651984
-15.06176939127661,0.3754553057812693,0.001651267092348287,0.011541166084595893,-0.0032566343180165658,erschütterung könn+e,11.909873874844116
-7.960988259661132,-3.1781587248289247,-0.0027922571220855615,0.012458501680073591,-0.010565383594504818,Richterskala,19.850230281475543
-16.210035668221764,0.9501049815596065,0.0017083012334821513,0.010438910693707814,-0.0015719828716843614,könn+e richter+skala,10.625842165291001
18.30248864719109,-16.322124058738044,0.025938600858807104,0.001782668692596778,-0.02332557704138352,gemessen,49.219160018745946
-15.224081965867736,0.4566910748003812,-0.001471542402547842,0.00893931303166071,-0.0035598329297913955,richter+skala ge+mess+en,11.728367394016383
-17.55315936241464,1.622264916283517,0.0017854395956478993,0.008859733967266121,0.0008109426215552485,Tatjana,9.123916800147384
-17.801347082608167,1.7464682680640955,0.0018011255623191862,0.008523649522616625,0.001313356783754771,Ohm,8.846385540392324
